Number,Index,Lot,pH,Temp,Voltage,Datetime,Defect,DATE_ONLY,pH_abs_diff,pH_roll_mean_3,pH_roll_std_3,pH_acc,Temp_abs_diff,Temp_roll_mean_3,Temp_roll_std_3,Temp_acc,Voltage_abs_diff,Voltage_roll_mean_3,Voltage_roll_std_3,Voltage_acc,gmm_score,gmm_pred,knn_maha_score,knn_maha_pred,iforest_raw_pred,iforest_score,iforest_pred,lof_raw_pred,lof_score,lof_pred,normal_votes,final_label
39270,1320,20,2.18,40.44,15.14,2021-10-18 18:25:48,0,2021-10-18,0.3600000000000001,2.0233333333333334,0.18448125469362323,0.6099999999999999,0.3499999999999943,41.68,2.4570917768776974,4.769999999999989,1.0,15.956666666666669,0.7421814692737377,-0.5500000000000007,16.310956362493553,ANOMALY,2.6555112034524155,ANOMALY,-1,0.5316900054933869,ANOMALY,-1,1.1416691727350365,ANOMALY,0,ANOMALY
39370,1420,21,1.9,44.98,16.65,2021-10-18 18:34:30,0,2021-10-18,0.16000000000000014,1.956666666666667,0.08962886439832855,-0.3100000000000003,4.849999999999994,43.14000000000001,2.6281742712384943,9.029999999999994,4.159999999999998,14.793333333333331,2.115663804420141,6.909999999999998,10.906235282764824,ANOMALY,3.533242540899777,ANOMALY,-1,0.5682196789818796,ANOMALY,-1,1.6396866561578929,ANOMALY,0,ANOMALY
39371,1421,21,2.09,41.14,15.21,2021-10-18 18:34:35,0,2021-10-18,0.18999999999999995,2.016666666666667,0.10214368964029935,0.3500000000000001,3.8399999999999963,42.083333333333336,2.5589125294416135,-8.68999999999999,1.4399999999999977,14.783333333333331,2.1125655808361326,-5.599999999999996,11.491645021318472,ANOMALY,3.634094583277144,ANOMALY,-1,0.512287364979086,ANOMALY,-1,1.506700153796478,ANOMALY,0,ANOMALY
39463,1513,22,2.24,40.13,12.21,2021-10-18 18:42:36,0,2021-10-18,0.43000000000000016,1.9933333333333332,0.22188585654190154,0.55,2.6299999999999955,41.14333333333334,1.4150029446376844,-4.849999999999994,4.669999999999998,15.39,2.7557757528507327,-4.469999999999999,13.296991602324901,ANOMALY,3.521436277976278,ANOMALY,-1,0.5966279723817812,ANOMALY,-1,1.1491411000030376,ANOMALY,0,ANOMALY
39464,1514,22,1.89,40.37,19.26,2021-10-18 18:42:41,0,2021-10-18,0.3500000000000003,1.9799999999999998,0.22869193252058534,-0.7800000000000005,0.23999999999999488,41.086666666666666,1.454109120160285,2.8699999999999903,7.050000000000001,16.116666666666667,3.5864513566105085,11.719999999999999,18.842983817240526,ANOMALY,4.4595906297362635,ANOMALY,-1,0.6288090337033196,ANOMALY,-1,1.1436869527173226,ANOMALY,0,ANOMALY
39465,1515,22,1.91,40.51,19.33,2021-10-18 18:42:46,0,2021-10-18,0.020000000000000018,2.013333333333333,0.19655363983740762,0.37000000000000033,0.14000000000000057,40.336666666666666,0.1921804707385454,-0.09999999999999432,0.06999999999999673,16.933333333333334,4.09067639068814,-6.980000000000004,42.153612258972075,ANOMALY,4.521538308908288,ANOMALY,-1,0.5705317916036217,ANOMALY,-1,1.2499441208445625,ANOMALY,0,ANOMALY
39530,62,1,2.15,41.05,16.07,2021-10-19 16:26:25,0,2021-10-19,0.08000000000000007,2.106666666666667,0.1497776129244059,-0.3700000000000001,0.030000000000001137,42.236666666666665,2.0294416309254477,3.469999999999999,2.7200000000000006,16.15,2.8408449447303545,8.400000000000002,16.63474689490088,ANOMALY,3.7548934506337384,ANOMALY,-1,0.5146507823710945,ANOMALY,-1,1.2702907790757672,ANOMALY,0,ANOMALY
39608,140,3,1.82,41.91,17.13,2021-10-19 16:33:37,0,2021-10-19,0.6700000000000002,2.1550000000000002,0.47376154339498705,0.0,0.8200000000000003,42.31999999999999,0.5798275605729667,0.0,1.0,16.63,0.7071067811865476,0.0,18.27297907594045,ANOMALY,4.989126105231633,ANOMALY,-1,0.5368511868205049,ANOMALY,-1,1.594235903267183,ANOMALY,0,ANOMALY
39609,141,3,2.08,41.07,16.87,2021-10-19 16:33:42,0,2021-10-19,0.26,2.1300000000000003,0.3377869150810909,0.9300000000000002,0.8399999999999963,41.90333333333333,0.8300200800783835,-0.01999999999999602,0.259999999999998,16.709999999999997,0.5188448708429141,-1.259999999999998,19.629298326291885,ANOMALY,3.4390828848296744,ANOMALY,-1,0.5095249911419087,ANOMALY,-1,1.2171638929545967,ANOMALY,0,ANOMALY
39637,169,3,2.49,42.73,16.13,2021-10-19 16:36:02,0,2021-10-19,0.0,2.353333333333333,0.23671361036774524,-0.41000000000000014,0.0,42.99333333333333,0.45610671265980335,0.7900000000000063,0.0,16.289999999999996,0.2771281292109344,0.4800000000000004,27.741613967131087,ANOMALY,4.596248769582712,ANOMALY,-1,0.5736820375224599,ANOMALY,-1,1.3075656699090688,ANOMALY,0,ANOMALY
39820,352,6,1.87,40.19,18.77,2021-10-19 16:52:24,0,2021-10-19,0.1599999999999997,1.9400000000000002,0.08185352771872347,-0.2699999999999996,4.480000000000004,43.09666666666667,2.520105817884114,-4.720000000000006,0.33999999999999986,17.27333333333333,2.8917526404126157,-5.51,17.750621446610626,ANOMALY,3.305183443318105,ANOMALY,-1,0.539264130320404,ANOMALY,-1,1.2764084682638166,ANOMALY,0,ANOMALY
39969,501,8,2.33,43.88,18.11,2021-10-19 17:05:34,0,2021-10-19,0.4500000000000002,2.0900000000000003,0.2264950330581222,0.6300000000000003,3.8100000000000023,41.64,1.991406538103159,4.710000000000001,1.4600000000000009,16.88,1.132651755836717,0.690000000000003,10.952627480247697,ANOMALY,2.8954809675317827,ANOMALY,-1,0.5422497640125721,ANOMALY,-1,1.1595542271138,ANOMALY,0,ANOMALY
39970,502,8,2.0,44.5,17.9,2021-10-19 17:05:39,0,2021-10-19,0.33000000000000007,2.0700000000000003,0.23302360395462066,-0.7800000000000002,0.6199999999999974,42.81666666666666,2.3987983102656387,-3.190000000000005,0.21000000000000085,17.55333333333333,0.789324605807607,-1.6700000000000017,13.848120008262553,ANOMALY,3.1963026719212118,ANOMALY,-1,0.497781271788089,ANOMALY,-1,1.2520943365700992,ANOMALY,0,ANOMALY
40094,626,10,1.82,44.08,19.62,2021-10-19 17:16:40,0,2021-10-19,0.10999999999999988,2.0700000000000003,0.34219877264537363,0.42000000000000015,3.0,42.61333333333333,1.5011106998930215,4.600000000000001,3.9000000000000004,17.639999999999997,1.950692184841062,5.759999999999998,26.67838454964272,ANOMALY,3.851696832632824,ANOMALY,-1,0.5444438604990939,ANOMALY,-1,1.1420796000064952,ANOMALY,0,ANOMALY
40131,663,10,2.34,41.26,18.34,2021-10-19 17:19:45,0,2021-10-19,0.11000000000000032,2.27,0.2233830790368869,-0.5400000000000005,1.3500000000000014,41.51,0.9987492177719252,-3.3000000000000043,4.890000000000001,16.216666666666665,2.5076748858919706,8.3,19.24838420249271,ANOMALY,4.189985630288805,ANOMALY,-1,0.5707336122224568,ANOMALY,-1,1.422823742801163,ANOMALY,0,ANOMALY
40132,664,10,2.1,44.7,16.9,2021-10-19 17:19:50,0,2021-10-19,0.23999999999999977,2.296666666666667,0.17897858344878417,-0.12999999999999945,3.440000000000005,42.85666666666666,1.7332147395326978,4.790000000000006,1.4400000000000013,16.23,2.51290668350418,-6.330000000000002,17.944499416705877,ANOMALY,4.365410959573524,ANOMALY,-1,0.5440633093185349,ANOMALY,-1,1.4224035997743,ANOMALY,0,ANOMALY
40199,731,11,2.12,40.38,16.02,2021-10-19 17:25:47,0,2021-10-19,0.2999999999999998,2.2066666666666666,0.1858314648635505,-0.6399999999999997,4.079999999999998,41.68666666666667,2.4031090972599194,-8.32,3.469999999999999,17.866666666666664,1.7457472134685876,-4.869999999999997,11.130468170162729,ANOMALY,3.4276668660774035,ANOMALY,-1,0.5594537912686703,ANOMALY,-1,1.3983439557170414,ANOMALY,0,ANOMALY
40203,735,11,1.95,43.26,15.12,2021-10-19 17:26:07,0,2021-10-19,0.47,2.063333333333333,0.31564748269760257,-1.0699999999999998,1.2000000000000028,43.60999999999999,0.7399324293474229,-2.5500000000000043,4.369999999999999,16.959999999999997,2.265237294413105,-7.589999999999998,19.05398211277443,ANOMALY,3.344400250085788,ANOMALY,-1,0.5909243564484535,ANOMALY,-1,1.1653760283506895,ANOMALY,0,ANOMALY
40204,736,11,2.42,44.46,19.49,2021-10-19 17:26:12,0,2021-10-19,0.47,2.263333333333333,0.2713546265191234,0.94,1.2000000000000028,44.06,0.6928203230275218,2.4000000000000057,4.369999999999999,18.033333333333335,2.523020676358665,8.739999999999998,22.34394856610309,ANOMALY,4.4435473435418675,ANOMALY,-1,0.637924165685683,ANOMALY,-1,1.4006329252502852,ANOMALY,0,ANOMALY
40205,737,11,1.84,40.49,16.72,2021-10-19 17:26:17,0,2021-10-19,0.5799999999999998,2.07,0.3080584360149875,-1.0499999999999998,3.969999999999999,42.73666666666666,2.0360828404889033,-5.170000000000002,2.7699999999999996,17.11,2.210950022049346,-7.139999999999999,21.169468155534684,ANOMALY,3.969786621599541,ANOMALY,-1,0.6209362976691541,ANOMALY,-1,1.2390829563537673,ANOMALY,0,ANOMALY
40206,738,11,2.18,41.92,16.51,2021-10-19 17:26:22,0,2021-10-19,0.3400000000000001,2.1466666666666665,0.2914332399252584,0.9199999999999999,1.4299999999999997,42.29,2.010696396774027,5.399999999999999,0.2099999999999973,17.573333333333334,1.6631997274330386,2.5600000000000023,18.686332805684128,ANOMALY,4.441561649413824,ANOMALY,-1,0.5458728109756718,ANOMALY,-1,1.418174946984922,ANOMALY,0,ANOMALY
40210,742,11,2.05,44.19,17.06,2021-10-19 17:26:42,0,2021-10-19,0.10999999999999988,2.1366666666666663,0.2514623895005641,0.5899999999999999,0.19999999999999574,44.21333333333333,0.23586719427111102,0.6699999999999946,1.3100000000000023,18.306666666666665,1.2162373671834519,-0.19000000000000483,15.219552755923738,ANOMALY,3.101725602173443,ANOMALY,-1,0.513175982341211,ANOMALY,-1,1.1912660201612837,ANOMALY,0,ANOMALY
40307,839,13,2.04,33.68,12.08,2021-10-19 17:35:30,0,2021-10-19,0.17999999999999994,1.97,0.09643650760992925,0.3299999999999996,7.280000000000001,38.333333333333336,4.041055967607141,-7.880000000000003,4.49,15.40333333333333,2.920348152760784,-3.5000000000000018,26.921255297211292,ANOMALY,4.625981979988607,ANOMALY,-1,0.6398371776941535,ANOMALY,-1,1.1045965958743174,ANOMALY,0,ANOMALY
40308,840,13,2.06,42.12,18.69,2021-10-19 17:35:35,0,2021-10-19,0.020000000000000018,1.986666666666667,0.11015141094572198,-0.15999999999999992,8.439999999999998,38.919999999999995,4.574887976770574,15.719999999999999,6.610000000000001,15.780000000000001,3.3750703696367568,11.100000000000001,31.906564041068886,ANOMALY,5.204598031608115,ANOMALY,-1,0.6263234831911998,ANOMALY,-1,1.10272952242248,ANOMALY,0,ANOMALY
40309,841,13,1.98,41.28,19.28,2021-10-19 17:35:40,0,2021-10-19,0.08000000000000007,2.026666666666667,0.0416333199893235,-0.10000000000000009,0.8399999999999963,39.026666666666664,4.649358378672619,-9.279999999999994,0.5899999999999999,16.683333333333334,3.9975033875324386,-6.020000000000001,67.0170685315685,ANOMALY,6.57516652322104,ANOMALY,-1,0.554331895473042,ANOMALY,-1,1.1965587072426287,ANOMALY,0,ANOMALY
40361,893,13,2.43,44.53,15.35,2021-10-19 17:40:00,0,2021-10-19,0.26000000000000023,2.143333333333333,0.30088757590391435,-0.07999999999999963,0.23000000000000398,44.03333333333334,0.6709942871093324,-0.79999999999999,2.9700000000000006,17.316666666666666,1.7033007172350092,-3.01,17.516495535190135,ANOMALY,3.8947046980234106,ANOMALY,-1,0.5410949809260651,ANOMALY,-1,1.2367985627049713,ANOMALY,0,ANOMALY
40362,894,13,2.08,43.85,16.9,2021-10-19 17:40:05,0,2021-10-19,0.3500000000000001,2.2266666666666666,0.18175074506954306,-0.6100000000000003,0.6799999999999997,44.22666666666667,0.34588051886941784,-0.9100000000000037,1.549999999999999,16.856666666666666,1.4854741106237057,4.52,12.005949620152151,ANOMALY,3.2942366511075583,ANOMALY,-1,0.5137146924395039,ANOMALY,-1,1.1462947897204692,ANOMALY,0,ANOMALY
40373,905,14,1.83,40.74,16.93,2021-10-19 17:41:21,0,2021-10-19,0.31000000000000005,2.143333333333333,0.31501322723551334,0.009999999999999787,0.3999999999999986,41.00666666666667,0.2309401076758639,-0.3999999999999986,0.6600000000000001,17.14,0.9918165152889916,2.6099999999999994,18.571540739931038,ANOMALY,3.5960165778792423,ANOMALY,-1,0.5422992803727708,ANOMALY,-1,1.2297493289201902,ANOMALY,0,ANOMALY
40389,921,14,2.11,42.54,15.6,2021-10-19 17:42:41,0,2021-10-19,0.20999999999999996,2.1566666666666667,0.2829016319029172,0.77,0.28999999999999915,41.97666666666667,0.7389406832305964,-0.8200000000000003,0.33999999999999986,16.36,1.6197530676001106,3.299999999999999,17.69647705807341,ANOMALY,3.5955125331277458,ANOMALY,-1,0.5204366592036044,ANOMALY,-1,1.1899332380079441,ANOMALY,0,ANOMALY
40414,946,14,2.11,44.22,15.2,2021-10-19 17:44:46,0,2021-10-19,0.3500000000000001,2.2533333333333334,0.18339392937972027,-0.6200000000000001,3.0799999999999983,43.080000000000005,1.6886681142249396,5.82,3.0199999999999996,16.906666666666666,1.5479448741261153,-3.9399999999999977,10.989650772738019,ANOMALY,3.3073006753008514,ANOMALY,-1,0.5430321191919744,ANOMALY,-1,1.1637736943813546,ANOMALY,0,ANOMALY
40415,947,14,1.87,43.51,17.73,2021-10-19 17:44:51,0,2021-10-19,0.23999999999999977,2.1466666666666665,0.29670411748631575,0.11000000000000032,0.7100000000000009,42.95666666666667,1.612833944748603,-3.789999999999999,2.530000000000001,17.05,1.6207714212682736,5.550000000000001,15.711645779349396,ANOMALY,3.3908419854792022,ANOMALY,-1,0.49835487283465296,ANOMALY,-1,1.0993227134553978,ANOMALY,0,ANOMALY
40450,982,15,2.16,40.03,19.17,2021-10-19 17:48:08,0,2021-10-19,0.33000000000000007,2.256666666666667,0.20305992547357443,-0.7000000000000002,2.039999999999999,42.22,2.268722107266554,0.45000000000000284,3.2600000000000016,16.986666666666668,1.8908816285884642,3.230000000000002,13.691783733075333,ANOMALY,3.901449971986048,ANOMALY,-1,0.5364794802029657,ANOMALY,-1,1.203878850163289,ANOMALY,0,ANOMALY
40451,983,15,2.11,44.48,19.22,2021-10-19 17:48:13,0,2021-10-19,0.050000000000000266,2.2533333333333334,0.20647840887931512,0.2799999999999998,4.449999999999996,42.19333333333333,2.227562195166121,6.489999999999995,0.04999999999999716,18.100000000000005,1.8967603960437422,-3.2100000000000044,19.7612439257236,ANOMALY,4.533384082301933,ANOMALY,-1,0.5554218860814026,ANOMALY,-1,1.420699440521998,ANOMALY,0,ANOMALY
40496,1028,15,1.91,44.4,15.2,2021-10-19 17:51:59,0,2021-10-19,0.28,2.0499999999999994,0.13999999999999846,-0.42000000000000015,0.3200000000000003,44.50666666666667,0.184752086140759,-0.6400000000000006,0.11999999999999922,16.51333333333334,2.379439709959762,4.300000000000001,15.917178860020599,ANOMALY,2.7378177935552057,ANOMALY,-1,0.49992915383809383,ANOMALY,-1,1.1438193129185517,ANOMALY,0,ANOMALY
40528,1060,16,1.92,43.48,15.03,2021-10-19 17:55:01,0,2021-10-19,0.010000000000000009,1.8966666666666665,0.04932882862316449,-0.09999999999999987,0.9400000000000048,44.07333333333333,0.5162686639080099,-1.0400000000000063,0.15000000000000036,16.69,2.74632481691442,4.529999999999999,17.453481405959824,ANOMALY,2.8735817937350228,ANOMALY,-1,0.5002257203105963,ANOMALY,-1,1.1432844645633355,ANOMALY,0,ANOMALY
40666,1198,18,2.36,40.33,10.57,2021-10-19 18:07:14,0,2021-10-19,0.5199999999999998,2.1,0.2600000000000001,0.7799999999999998,0.19999999999999574,41.339999999999996,1.9251753166919732,3.6299999999999955,6.100000000000001,15.51,4.474237365183028,-3.480000000000004,35.296536132711616,ANOMALY,5.313580978591647,ANOMALY,-1,0.661159981435224,ANOMALY,-1,1.1303226251489538,ANOMALY,0,ANOMALY
40667,1199,18,1.82,43.91,16.45,2021-10-19 18:07:19,0,2021-10-19,0.5399999999999998,2.006666666666667,0.30615900008546754,-1.0599999999999996,3.5799999999999983,41.45666666666667,2.127001018648875,3.3800000000000026,5.879999999999999,14.563333333333333,3.460077070432579,11.98,25.428904695180552,ANOMALY,4.282950675947734,ANOMALY,-1,0.6755304322900468,ANOMALY,-1,1.1428609288147091,ANOMALY,0,ANOMALY
40668,1200,18,2.12,40.66,15.57,2021-10-19 18:07:24,0,2021-10-19,0.30000000000000004,2.1,0.2705549851693738,0.8399999999999999,3.25,41.63333333333333,1.9785432351438155,-6.829999999999998,0.879999999999999,14.196666666666665,3.171456027337174,-6.759999999999998,27.844367442509938,ANOMALY,4.929895920026829,ANOMALY,-1,0.6084625354732587,ANOMALY,-1,1.3559852207134584,ANOMALY,0,ANOMALY
40694,1226,18,2.09,44.48,17.76,2021-10-19 18:09:34,0,2021-10-19,0.3200000000000003,2.2266666666666666,0.16502525059315667,-0.5500000000000003,0.480000000000004,43.68333333333334,1.8115279002359372,-3.8300000000000054,0.0400000000000027,17.88,0.24331050121193645,0.480000000000004,13.273871085099206,ANOMALY,3.319219784881178,ANOMALY,-1,0.5150644142280428,ANOMALY,-1,1.1549617674461303,ANOMALY,0,ANOMALY
40695,1227,18,2.13,40.37,15.76,2021-10-19 18:09:39,0,2021-10-19,0.040000000000000036,2.21,0.1743559577416293,0.3600000000000003,4.109999999999999,43.27,2.5229149807316,-3.6299999999999955,2.0000000000000018,17.079999999999995,1.143328474236515,-2.0400000000000045,12.47572401250363,ANOMALY,3.6458016013875265,ANOMALY,-1,0.5189676770809633,ANOMALY,-1,1.4736401461212831,ANOMALY,0,ANOMALY
40804,1336,20,2.23,43.51,13.05,2021-10-19 18:19:27,0,2021-10-19,0.14000000000000012,2.096666666666667,0.13012814197295347,0.02000000000000024,0.6000000000000014,43.48,0.5556077753236106,1.710000000000008,5.57,17.06666666666667,3.5081666627076493,-4.66,11.714839259917893,ANOMALY,3.310616192972957,ANOMALY,-1,0.5431769794970516,ANOMALY,-1,1.229009785709167,ANOMALY,0,ANOMALY
40827,1359,20,2.23,43.51,13.05,2021-10-19 18:21:22,0,2021-10-19,0.3400000000000001,2.013333333333333,0.1882374387132742,0.3700000000000001,0.9600000000000009,43.25666666666666,1.3578414242220471,-3.6400000000000006,4.16,16.710000000000004,3.437382725272236,-1.5,13.63159934882578,ANOMALY,3.667544355968134,ANOMALY,-1,0.5149219911423601,ANOMALY,-1,1.1174336545802048,ANOMALY,0,ANOMALY
40828,1360,20,1.81,43.42,19.39,2021-10-19 18:21:27,0,2021-10-19,0.41999999999999993,1.9766666666666666,0.22300971578237075,-0.76,0.0899999999999963,43.800000000000004,0.581979381078096,0.8700000000000045,6.34,16.550000000000004,3.2211178183978286,10.5,16.42763937074092,ANOMALY,3.413694633563491,ANOMALY,-1,0.6152260397104445,ANOMALY,-1,1.2788555157334556,ANOMALY,0,ANOMALY
40829,1361,20,1.96,43.78,18.11,2021-10-19 18:21:32,0,2021-10-19,0.1499999999999999,2.0,0.21283796653792847,0.5699999999999998,0.35999999999999943,43.57,0.1873499399520548,0.44999999999999574,1.2800000000000011,16.850000000000005,3.3525512673186637,-7.620000000000001,22.002514073048392,ANOMALY,3.816459861094453,ANOMALY,-1,0.5298897261015745,ANOMALY,-1,1.2860857523746732,ANOMALY,0,ANOMALY
40831,1363,20,2.23,43.51,13.05,2021-10-19 18:21:42,0,2021-10-19,0.41999999999999993,2.0,0.21283796653792847,0.5699999999999998,0.05999999999999517,43.580000000000005,0.17578395831257979,0.38999999999999346,3.759999999999998,15.990000000000004,2.627774723982254,-2.4599999999999973,12.973135759899838,ANOMALY,3.256853223872347,ANOMALY,-1,0.5866586089284883,ANOMALY,-1,1.1656825160421775,ANOMALY,0,ANOMALY
40832,1364,20,1.94,44.23,18.24,2021-10-19 18:21:47,0,2021-10-19,0.29000000000000004,1.9933333333333332,0.21501937897160273,-0.71,0.7199999999999989,43.73,0.4340506882842578,0.6600000000000037,5.189999999999998,16.033333333333335,2.680752381950511,8.949999999999996,11.183844581700617,ANOMALY,3.1952316754864802,ANOMALY,-1,0.5508584661213082,ANOMALY,-1,1.2401251104662632,ANOMALY,0,ANOMALY
40833,1365,20,1.88,44.53,15.37,2021-10-19 18:21:52,0,2021-10-19,0.06000000000000005,2.0166666666666666,0.18717193521822023,0.22999999999999998,0.30000000000000426,44.09,0.5242136968832891,-0.4199999999999946,2.869999999999999,15.553333333333336,2.5998525599220734,-8.059999999999997,13.761864530726333,ANOMALY,3.5117430023821483,ANOMALY,-1,0.5182888483118766,ANOMALY,-1,1.3394675682878083,ANOMALY,0,ANOMALY
40861,1393,21,1.84,40.1,16.12,2021-10-19 18:24:35,0,2021-10-19,0.010000000000000009,1.8366666666666667,0.005773502691912686,0.020000000000000018,0.00999999999999801,40.906666666666666,1.4058567968798645,2.4499999999999957,0.2699999999999996,17.353333333333335,1.9071532013273995,2.8900000000000006,13.788431469283282,ANOMALY,2.720717974350733,ANOMALY,-1,0.522900415490416,ANOMALY,-1,1.1701614207092512,ANOMALY,0,ANOMALY
40960,1492,22,1.83,42.75,18.99,2021-10-19 18:33:13,0,2021-10-19,0.20999999999999996,2.1166666666666667,0.33171272711991906,0.22999999999999998,1.25,42.18,0.6322183167229544,2.039999999999999,0.4799999999999969,17.55,2.0922714928995276,-2.8800000000000043,24.20762802283699,ANOMALY,3.9314072477350734,ANOMALY,-1,0.5151634515893374,ANOMALY,-1,1.1542368943039831,ANOMALY,0,ANOMALY
40980,1512,22,2.48,42.29,15.15,2021-10-19 18:34:53,0,2021-10-19,0.0,2.35,0.22516660498395896,-0.3900000000000001,0.0,42.31666666666666,0.04618802153472963,0.0799999999999983,0.0,16.14,1.7147302994932192,2.9700000000000006,29.690523949632478,ANOMALY,5.097864208586657,ANOMALY,-1,0.5847065375918685,ANOMALY,-1,1.4085410497688975,ANOMALY,0,ANOMALY
40981,1513,22,2.07,43.72,18.83,2021-10-19 18:34:58,0,2021-10-19,0.41000000000000014,2.3433333333333333,0.2367136103677511,-0.41000000000000014,1.4299999999999997,42.76666666666666,0.8256108849411683,1.4299999999999997,3.679999999999998,16.376666666666665,2.124648990617844,3.679999999999998,19.290770292980785,ANOMALY,4.195840954966933,ANOMALY,-1,0.5486524065211242,ANOMALY,-1,1.2228729582070932,ANOMALY,0,ANOMALY
40982,1514,22,1.91,41.01,15.64,2021-10-19 18:35:03,0,2021-10-19,0.15999999999999992,2.153333333333333,0.2939954648176299,0.2500000000000002,2.710000000000001,42.339999999999996,1.3556917053666586,-4.140000000000001,3.1899999999999977,16.540000000000003,1.9982742554514588,-6.869999999999996,17.010777739968514,ANOMALY,3.573371954696205,ANOMALY,-1,0.519799708050491,ANOMALY,-1,1.1283256807151845,ANOMALY,0,ANOMALY
40989,3,1,2.25,37.68,19.19,2021-10-20 16:28:25,0,2021-10-20,0.3799999999999999,1.9866666666666666,0.2285461295522927,0.34999999999999987,6.229999999999997,41.85,3.6114124660581224,-6.179999999999993,0.21000000000000085,18.55333333333333,0.9268405112711331,-1.2800000000000011,16.190631553623483,ANOMALY,3.657637744519449,ANOMALY,-1,0.5953062985958127,ANOMALY,-1,1.1070522764019983,ANOMALY,0,ANOMALY
40990,4,1,2.13,40.07,16.16,2021-10-20 16:28:30,0,2021-10-20,0.1200000000000001,2.0833333333333335,0.19425069712444645,-0.5,2.3900000000000006,40.553333333333335,3.142997507688058,8.619999999999997,3.030000000000001,18.110000000000003,1.6920106382644282,-3.240000000000002,18.255995899307717,ANOMALY,4.022059505382352,ANOMALY,-1,0.5319622943203507,ANOMALY,-1,1.4952491481718568,ANOMALY,0,ANOMALY
41053,67,1,2.25,37.68,19.19,2021-10-20 16:33:45,0,2021-10-20,0.18000000000000016,2.1633333333333336,0.0901849950564604,0.28000000000000025,6.210000000000001,41.68333333333333,3.473043813909255,-6.6200000000000045,0.870000000000001,19.02,0.6323764701504823,2.1000000000000014,13.217426222270593,ANOMALY,3.42765197364547,ANOMALY,-1,0.5834000340361996,ANOMALY,-1,1.1377689676020881,ANOMALY,0,ANOMALY
41054,68,1,2.18,44.16,16.25,2021-10-20 16:33:50,0,2021-10-20,0.06999999999999984,2.166666666666667,0.0907377172587772,-0.25,6.479999999999997,41.91,3.6657741337949377,12.689999999999998,2.9400000000000013,17.92,1.5102648774304392,-3.8100000000000023,13.312151117266586,ANOMALY,3.6135766846004254,ANOMALY,-1,0.5761766122192271,ANOMALY,-1,1.174980634716753,ANOMALY,0,ANOMALY
41082,96,2,1.82,41.99,16.09,2021-10-20 16:36:32,0,2021-10-20,0.44999999999999996,2.026666666666667,0.22722969289539022,-0.73,2.8599999999999994,43.03666666666667,1.5766208590949544,-5.439999999999998,2.0199999999999996,17.810000000000002,1.5913516267626102,-0.8999999999999986,10.361218627681321,ANOMALY,2.658943142841115,ANOMALY,-1,0.5197759489365877,ANOMALY,-1,1.2116094133830138,ANOMALY,0,ANOMALY
41095,109,2,2.27,44.85,18.11,2021-10-20 16:37:37,0,2021-10-20,0.44999999999999996,2.0733333333333337,0.230289672658879,0.7599999999999998,4.109999999999999,41.89666666666667,2.5776022449814318,3.469999999999999,0.7300000000000004,17.439999999999998,0.6421059102671621,0.17999999999999972,12.506113153999978,ANOMALY,2.8600828171763566,ANOMALY,-1,0.5668519709117846,ANOMALY,-1,1.2194077244008832,ANOMALY,0,ANOMALY
41096,110,2,2.19,44.9,17.03,2021-10-20 16:37:42,0,2021-10-20,0.08000000000000007,2.0933333333333333,0.24006943440041195,-0.53,0.04999999999999716,43.49666666666667,2.387474258150935,-4.060000000000002,1.0799999999999983,17.506666666666664,0.5510293398117314,-1.8099999999999987,21.557913112455555,ANOMALY,3.612334414603166,ANOMALY,-1,0.517938958765741,ANOMALY,-1,1.326543299881966,ANOMALY,0,ANOMALY
41129,143,3,2.36,40.44,15.86,2021-10-20 16:40:47,0,2021-10-20,0.2999999999999998,2.1033333333333335,0.2379775899813539,0.12999999999999967,0.0899999999999963,41.45666666666667,1.839411137656106,3.319999999999993,0.009999999999999787,16.113333333333333,0.43015501081974544,0.7300000000000004,15.11272720408059,ANOMALY,3.4286381357949316,ANOMALY,-1,0.5424968493287452,ANOMALY,-1,1.2237328196678232,ANOMALY,0,ANOMALY
41134,148,3,2.0,40.38,15.44,2021-10-20 16:41:12,0,2021-10-20,0.04999999999999982,2.033333333333333,0.028867513459481714,-0.04999999999999982,2.4399999999999977,40.22,2.6835796988351235,-7.799999999999997,2.360000000000001,14.906666666666666,3.193576887023913,-8.680000000000001,21.357491930283427,ANOMALY,4.71096175487741,ANOMALY,-1,0.5705596182774869,ANOMALY,-1,1.413498051885044,ANOMALY,0,ANOMALY
41277,291,5,1.87,44.89,15.3,2021-10-20 16:53:51,0,2021-10-20,0.04999999999999982,1.8666666666666665,0.05507570547285658,-0.1599999999999997,3.799999999999997,43.126666666666665,1.914688834597756,6.109999999999992,2.360000000000001,16.07,3.577694788547505,9.39,19.18618148154133,ANOMALY,3.9387715806168075,ANOMALY,-1,0.5598761865047047,ANOMALY,-1,1.5717853717337174,ANOMALY,0,ANOMALY
41278,292,5,2.19,41.77,15.19,2021-10-20 16:53:56,0,2021-10-20,0.31999999999999984,1.9933333333333334,0.17214335111567064,0.36999999999999966,3.1199999999999974,42.583333333333336,2.026359625864397,-6.919999999999995,0.11000000000000121,14.476666666666667,1.3319284265054558,-2.4700000000000024,12.74385162232118,ANOMALY,3.66053197003444,ANOMALY,-1,0.506518493296236,ANOMALY,-1,1.4156698840454642,ANOMALY,0,ANOMALY
